station_id,station_name,lat,lon,zone
4900ZZLUTAW1,Totteridge & Whetstone Station,51.63018,-0.17928,
4900ZZLUTBC1,Tooting Bec Station,51.43549,-0.15946,
4900ZZLUTBC2,Tooting Bec Station,51.43576,-0.15972,
4900ZZLUTBC3,Tooting Bec Station,51.43545,-0.15951,
4900ZZLUTBC4,Tooting Bec Station,51.43574,-0.15952,
4900ZZLUTBY1,Tooting Broadway Station,51.42793,-0.16809,
4900ZZLUTCR3,Tottenham Court Road Station,51.51625,-0.13062,
4900ZZLUTCR4,Tottenham Court Road Station,51.51657,-0.13016,
4900ZZLUTCR5,Tottenham Court Road Station,51.51589,-0.12984,
4900ZZLUTCR6,Tottenham Court Road Station,51.51628,-0.13,
4900ZZLUTFP1,Tufnell Park Station,51.55672,-0.13816,
4900ZZLUTFP2,Tufnell Park Station,51.55685,-0.13801,
4900ZZLUTMP1,Temple Station,51.51101,-0.11397,
4900ZZLUTNG1,Turnham Green Station,51.49538,-0.25521,
4900ZZLUTPN1,Turnpike Lane Station,51.59048,-0.1029,
4900ZZLUTPN2,Turnpike Lane Station,51.59057,-0.10262,
4900ZZLUTPN3,Turnpike Lane Station,51.59056,-0.10362,
4900ZZLUTPN4,Turnpike Lane Station,51.59023,-0.1035,
4900ZZLUTWH1,Tower Hill,51.5102,-0.07681,
4900ZZLUTWH2,Tower Hill,51.50983,-0.07648,
4900ZZLUUPB1,Upminster Bridge Station,51.55901,0.23587,
4900ZZLUUPK1,Upton Park Station,51.53548,0.03521,
4900ZZLUUPK2,Upton Park Station,51.53534,0.03529,
4900ZZLUUPK3,Upton Park Station,51.53523,0.03517,
4900ZZLUUPY1,Upney Station,51.53849,0.10156,
4900ZZLUUXB1,Uxbridge Station,51.54605,-0.47922,
4900ZZLUUXB2,Uxbridge Station,51.54642,-0.47876,
4900ZZLUVIC6,Victoria Station,51.49555,-0.14197,
4900ZZLUVIC8,Victoria Station,51.49686,-0.14176,
4900ZZLUVXL1,Vauxhall,51.48631,-0.12458,
4900ZZLUVXL2,Vauxhall,51.48584,-0.12364,
4900ZZLUVXL3,Vauxhall,51.486,-0.12327,
4900ZZLUVXL5,Vauxhall,51.4856,-0.12463,
4900ZZLUVXL6,Vauxhall,51.48517,-0.12439,
4900ZZLUVXL7,Vauxhall,51.48569,-0.12327,
4900ZZLUWCY1,White City Station,51.51196,-0.22474,
4900ZZLUWFN1,West Finchley Station,51.60958,-0.18863,
4900ZZLUWFN2,West Finchley Station,51.60817,-0.18817,
4900ZZLUWHP1,West Hampstead Station,51.54677,-0.19102,
4900ZZLUWHW1,West Harrow Station,51.58015,-0.35312,
4900ZZLUWHW2,West Harrow Station,51.57991,-0.35299,
4900ZZLUWIG1,Willesden Green Station,51.54924,-0.22094,
4900ZZLUWIG2,Willesden Green Station,51.54905,-0.22124,
4900ZZLUWIP1,Wimbledon Park,51.43462,-0.19962,
4900ZZLUWKA1,Warwick Avenue Station,51.52336,-0.18366,
4900ZZLUWKA2,Warwick Avenue Station,51.52313,-0.18415,
4900ZZLUWKN1,West Kensington Station,51.4907,-0.20686,
4900ZZLUWLA1,Wood Lane,51.50967,-0.2245,
4900ZZLUWOF1,Woodford Station,51.60744,0.03359,
4900ZZLUWOF2,Woodford Station,51.60752,0.03469,
4900ZZLUWOG1,Wood Green Station,51.5973,-0.10997,
4900ZZLUWOP1,Woodside Park Station,51.61795,-0.18516,
4900ZZLUWOP2,Woodside Park Station,51.61798,-0.18575,
4900ZZLUWRR1,Warren Street Stn / Tottenham Court Rd,51.52457,-0.13799,
4900ZZLUWRR2,Warren Street Station,51.5245,-0.13808,
4900ZZLUWSD1,Wanstead Station,51.57559,0.02832,
4900ZZLUWSD2,Wanstead Station,51.57524,0.02826,
4900ZZLUWSM1,Westminster Station,51.50125,-0.12377,
4900ZZLUWSM2,Westminster Station,51.50095,-0.12495,
4900ZZLUWSM3,Westminster Station,51.50086,-0.12383,
4900ZZLUWSM4,Westminster Station,51.50125,-0.12607,
4900ZZLUWSM5,Westminster Station,51.50126,-0.12651,
4900ZZLUWSM6,Westminster Station,51.50115,-0.12386,
4900ZZLUWSP1,Westbourne Park Station,51.5209,-0.20067,
4900ZZLUWTA1,West Acton Station,51.51789,-0.28108,
4900ZZLUWYP1,Wembley Park Station,51.56326,-0.2792,
4900ZZLUWYP2,Wembley Park Station,51.56297,-0.27976,
4900ZZLUWYP3,Wembley Park Station,51.56298,-0.27946,
9400ZZBPSUST,Battersea Power Station Underground Station,51.479932,-0.142142,
9400ZZLUACT,Acton Town Underground Station,51.503057,-0.280462,
9400ZZLUACT1,Acton Town Underground Station,51.50289,-0.280079,
9400ZZLUACT2,Acton Town Underground Station,51.502844,-0.280009,
9400ZZLUACT3,Acton Town Underground Station,51.502806,-0.279924,
9400ZZLUACT4,Acton Town Underground Station,51.50276,-0.279853,
9400ZZLUACY,Archway Underground Station,51.565478,-0.134819,
9400ZZLUACY1,Archway Underground Station,51.565178,-0.134586,
9400ZZLUACY2,Archway Station,51.564626,-0.134969,
9400ZZLUADE,Aldgate East Underground Station,51.515037,-0.072384,
9400ZZLUADE1,Aldgate East Underground Station,51.515434,-0.071358,
9400ZZLUADE2,Aldgate East Underground Station,51.515477,-0.071255,
9400ZZLUAGL,Angel Underground Station,51.532624,-0.105898,
9400ZZLUAGL1,Angel Underground Station,51.53186,-0.10593,
9400ZZLUAGL2,Angel Station,51.531788,-0.105919,
9400ZZLUALD,Aldgate Underground Station,51.514246,-0.075689,
9400ZZLUALD1,Aldgate Underground Station,51.51419,-0.075547,
9400ZZLUALD2,Aldgate Underground Station,51.514144,-0.075506,
9400ZZLUALD3,Aldgate Underground Station,51.51409,-0.075465,
9400ZZLUALD4,Aldgate Underground Station,51.514044,-0.075423,
9400ZZLUALP,Alperton Underground Station,51.540627,-0.29961,
9400ZZLUALP1,Alperton Underground Station,51.540721,-0.299837,
9400ZZLUALP2,Alperton Underground Station,51.540683,-0.299708,
9400ZZLUAMS,Amersham Underground Station,51.674126,-0.607714,
9400ZZLUAMS1,Amersham Underground Station,51.673926,-0.607489,
9400ZZLUAMS2,Amersham Underground Station,51.673916,-0.607388,
9400ZZLUASG,Arnos Grove Underground Station,51.616446,-0.133062,
9400ZZLUASG1,Arnos Grove Underground Station,51.616302,-0.133068,
9400ZZLUASG2,Arnos Grove Underground Station,51.616266,-0.13307,
9400ZZLUASG3,Arnos Grove Underground Station,51.616203,-0.133044,
9400ZZLUASL,Arsenal Underground Station,51.558655,-0.107457,
9400ZZLUASL1,Arsenal Underground Station,51.558681,-0.107903,
9400ZZLUASL2,Arsenal Underground Station,51.558699,-0.107931,
9400ZZLUBBB,Bromley-by-Bow Underground Station,51.524839,-0.011538,
9400ZZLUBBB1,Bromley-by-Bow Underground Station,51.524614,-0.012024,
9400ZZLUBBB2,Bromley-by-Bow Underground Station,51.524612,-0.011937,
9400ZZLUBBN,Barbican Underground Station,51.520275,-0.097993,
9400ZZLUBBN1,Barbican Underground Station,51.520319,-0.097948,
9400ZZLUBBN2,Barbican Underground Station,51.520303,-0.098049,
9400ZZLUBDS,Bounds Green Underground Station,51.607034,-0.124235,
9400ZZLUBDS1,Bounds Green Underground Station,51.606879,-0.124617,
9400ZZLUBDS2,Bounds Green,51.60729,-0.12447,
9400ZZLUBEC,Becontree Underground Station,51.540331,0.127016,
9400ZZLUBEC1,Becontree Underground Station,51.540367,0.127003,
9400ZZLUBEC2,Becontree Underground Station,51.540375,0.127105,
9400ZZLUBKE,Barkingside Underground Station,51.585689,0.088585,
9400ZZLUBKE1,Barkingside Underground Station,51.585795,0.088662,
9400ZZLUBKE2,Barkingside Underground Station,51.58575,0.08866,
9400ZZLUBKF,Blackfriars Underground Station,51.511581,-0.103659,
9400ZZLUBKF1,Blackfriars Underground Station,51.511603,-0.103341,
9400ZZLUBKF2,Blackfriars Underground Station,51.511619,-0.103239,
9400ZZLUBKG,Barking Underground Station,51.539321,0.081053,
9400ZZLUBKG1,Barking Underground Station,51.539658,0.080809,
9400ZZLUBKG2,Barking Underground Station,51.539612,0.080893,
9400ZZLUBKG3,Barking Underground Station,51.539574,0.080978,
9400ZZLUBKH,Buckhurst Hill Underground Station,51.626605,0.046757,
9400ZZLUBKH1,Buckhurst Hill Underground Station,51.626623,0.046729,
9400ZZLUBKH2,Buckhurst Hill Underground Station,51.626551,0.046711,
9400ZZLUBLG,Bethnal Green Underground Station,51.527222,-0.055506,
9400ZZLUBLG1,Bethnal Green Underground Station,51.527054,-0.054591,
9400ZZLUBLG2,Bethnal Green,51.527171,-0.054557,
9400ZZLUBLM,Balham Underground Station,51.443288,-0.152997,
9400ZZLUBLM1,Balham Underground Station,51.443969,-0.152265,
9400ZZLUBLM2,Balham Station,51.443943,-0.152367,
9400ZZLUBLR,Blackhorse Road Underground Station,51.586919,-0.04115,
9400ZZLUBLR1,Blackhorse Road Underground Station,51.586858,-0.041254,
9400ZZLUBLR2,Blackhorse Road Station,51.586828,-0.041645,
9400ZZLUBMY,Bermondsey Underground Station,51.497953,-0.063769,
9400ZZLUBMY1,Bermondsey Underground Station,51.497925,-0.063712,
9400ZZLUBMY2,Bermondsey Underground Station,51.49775,-0.063993,
9400ZZLUBND,Bond Street Underground Station,51.514304,-0.149723,
9400ZZLUBND1,Bond Street Underground Station,51.514417,-0.149444,
9400ZZLUBND2,Bond Street Underground Station,51.514736,-0.149158,
9400ZZLUBND3,Bond Street Underground Station,51.514682,-0.14916,
9400ZZLUBND4,Bond Street Station,51.514299,-0.149377,
9400ZZLUBNK,Bank Underground Station,51.51342,-0.088954,
9400ZZLUBNK1,Bank Underground Station,51.513356,-0.088899,
9400ZZLUBNK2,Bank Underground Station,51.513335,-0.088712,
9400ZZLUBNK3,Bank Underground Station,51.513132,-0.090047,
9400ZZLUBNK4,Bank Underground Station,51.512314,-0.087847,
9400ZZLUBNK5,Bank Underground Station,51.51225,-0.087792,
9400ZZLUBNK8,Bank Underground Station,51.513309,-0.088339,
9400ZZLUBOR,Borough Underground Station,51.501199,-0.09337,
9400ZZLUBOR1,Borough Underground Station,51.500985,-0.093508,
9400ZZLUBOR2,Borough Underground Station,51.500942,-0.093597,
9400ZZLUBOS,Boston Manor Underground Station,51.495635,-0.324939,
9400ZZLUBOS1,Boston Manor Underground Station,51.49564,-0.324665,
9400ZZLUBOS2,Boston Manor Underground Station,51.495605,-0.324724,
9400ZZLUBSC,Barons Court Underground Station,51.490311,-0.213427,
9400ZZLUBSC1,Barons Court Underground Station,51.490422,-0.2142,
9400ZZLUBSC2,Barons Court Underground Station,51.490411,-0.214114,
9400ZZLUBSC3,Barons Court Underground Station,51.49041,-0.213999,
9400ZZLUBSC4,Barons Court Underground Station,51.490399,-0.213884,
9400ZZLUBST,Baker Street Underground Station,51.522883,-0.15713,
9400ZZLUBST1,Baker Street Underground Station,51.523212,-0.157506,
9400ZZLUBST2,Baker Street Underground Station,51.523238,-0.15739,
9400ZZLUBST3,Baker Street Underground Station,51.522276,-0.156838,
9400ZZLUBST4,Baker Street Underground Station,51.522301,-0.156736,
9400ZZLUBST5,Baker Street Underground Station,51.523153,-0.157696,
9400ZZLUBST6,Baker Street Underground Station,51.523178,-0.157594,
9400ZZLUBST7,Baker Street Underground Station,51.522851,-0.156829,
9400ZZLUBST8,Baker Street Underground Station,51.522796,-0.156773,
9400ZZLUBTK,Burnt Oak Underground Station,51.602774,-0.264048,
9400ZZLUBTK1,Burnt Oak Underground Station,51.602865,-0.264131,
9400ZZLUBTK2,Burnt Oak Station,51.602873,-0.264059,
9400ZZLUBTX,Brent Cross Underground Station,51.57665,-0.213622,
9400ZZLUBTX1,Brent Cross Underground Station,51.576695,-0.213621,
9400ZZLUBTX2,Brent Cross Station,51.576703,-0.213592,
9400ZZLUBWR,Bow Road Underground Station,51.52694,-0.025128,
9400ZZLUBWR1,Bow Road Underground Station,51.526956,-0.025041,
9400ZZLUBWR2,Bow Road Underground Station,51.526936,-0.024926,
9400ZZLUBWT,Bayswater Underground Station,51.512284,-0.187938,
9400ZZLUBWT1,Bayswater Underground Station,51.51235,-0.188151,
9400ZZLUBWT2,Bayswater Underground Station,51.512342,-0.188209,
9400ZZLUBXN,Brixton Underground Station,51.462618,-0.114888,
9400ZZLUBXN1,Brixton Underground Station,51.462477,-0.113987,
9400ZZLUBZP,Belsize Park Underground Station,51.550311,-0.164648,
9400ZZLUBZP1,Belsize Park Underground Station,51.550241,-0.164766,
9400ZZLUBZP2,Belsize Park Underground Station,51.550529,-0.164783,
9400ZZLUCAL,Chalfont & Latimer Underground Station,51.667985,-0.560689,
9400ZZLUCAL1,Chalfont & Latimer Underground Station,51.667966,-0.560647,
9400ZZLUCAL2,Chalfont & Latimer Underground Station,51.667966,-0.560632,
9400ZZLUCAR,Caledonian Road Underground Station,51.548519,-0.118493,
9400ZZLUCAR1,Caledonian Road Underground Station,51.548754,-0.118613,
9400ZZLUCAR2,Caledonian Road Station,51.548711,-0.118168,
9400ZZLUCFM,Chalk Farm Underground Station,51.544118,-0.153388,
9400ZZLUCFM1,Chalk Farm Underground Station,51.54421,-0.153529,
9400ZZLUCFM2,Chalk Farm Station,51.544219,-0.153528,
9400ZZLUCGN,Covent Garden Underground Station,51.513093,-0.124436,
9400ZZLUCGN1,Covent Garden Underground Station,51.513038,-0.12438,
9400ZZLUCGN2,Covent Garden Underground Station,51.513056,-0.124336,
9400ZZLUCGT,Canning Town Underground Station,51.513584,0.008322,
9400ZZLUCGT1,Canning Town Underground Station,51.514287,0.007704,
9400ZZLUCGT2,Canning Town Underground Station,51.514292,0.007416,
9400ZZLUCHL,Chancery Lane Underground Station,51.518247,-0.111583,
9400ZZLUCHL1,Chancery Lane Underground Station,51.51831,-0.112143,
9400ZZLUCHL2,Chancery Lane Underground Station,51.51829,-0.112014,
9400ZZLUCHX,Charing Cross Underground Station,51.50741,-0.127277,
9400ZZLUCHX1,Charing Cross Underground Station,51.507451,-0.128097,
9400ZZLUCHX2,Charing Cross Underground Station,51.50818,-0.125891,
9400ZZLUCHX3,Charing Cross Underground Station,51.508223,-0.125803,
9400ZZLUCHX4,Charing Cross Underground Station,51.508842,-0.125691,
9400ZZLUCHX5,Charing Cross Underground Station,51.508804,-0.125592,
9400ZZLUCKS,Cockfosters Underground Station,51.65152,-0.149171,
9400ZZLUCKS1,Cockfosters Underground Station,51.651509,-0.149056,
9400ZZLUCND,Colindale Underground Station,51.595424,-0.249919,
9400ZZLUCND1,Colindale Underground Station,51.595508,-0.250089,
9400ZZLUCND2,Colindale Station,51.595506,-0.250003,
9400ZZLUCPC,Clapham Common Underground Station,51.461742,-0.138317,
9400ZZLUCPC1,Clapham Common Underground Station,51.462294,-0.136841,
9400ZZLUCPC2,Clapham Common,51.462077,-0.137296,
9400ZZLUCPK,Canons Park Underground Station,51.607701,-0.294693,
9400ZZLUCPK1,Canons Park Underground Station,51.608036,-0.294854,
9400ZZLUCPK2,Canons Park Underground Station,51.608063,-0.294867,
9400ZZLUCPN,Clapham North Underground Station,51.465135,-0.130016,
9400ZZLUCPN1,Clapham North Underground Station,51.465727,-0.129359,
9400ZZLUCPN2,Clapham North,51.465231,-0.129811,
9400ZZLUCPS,Clapham South Underground Station,51.452654,-0.147582,
9400ZZLUCPS1,Clapham South Underground Station,51.453346,-0.147036,
9400ZZLUCPS2,Clapham South,51.452904,-0.1475,
9400ZZLUCSD,Colliers Wood Underground Station,51.41816,-0.178086,
9400ZZLUCSD1,Colliers Wood Underground Station,51.418664,-0.177577,
9400ZZLUCSD2,Colliers Wood Station,51.418334,-0.177763,
9400ZZLUCSM,Chesham Underground Station,51.705242,-0.611115,
9400ZZLUCSM1,Chesham Underground Station,51.705208,-0.611247,
9400ZZLUCST,Cannon Street Underground Station,51.51151,-0.090432,
9400ZZLUCST1,Cannon Street Underground Station,51.511366,-0.090423,
9400ZZLUCST2,Cannon Street Underground Station,51.511357,-0.090424,
9400ZZLUCTN,Camden Town Underground Station,51.539292,-0.14274,
9400ZZLUCTN1,Camden Town Underground Station,51.539297,-0.142465,
9400ZZLUCTN2,Camden Town Underground Station,51.539195,-0.142888,
9400ZZLUCTN3,Camden Town Underground Station,51.539351,-0.142478,
9400ZZLUCTN4,Camden Town Underground Station,51.53926,-0.142972,
9400ZZLUCWL,Chigwell Underground Station,51.617916,0.075041,
9400ZZLUCWL1,Chigwell Underground Station,51.617605,0.07533,
9400ZZLUCWL2,Chigwell Underground Station,51.617567,0.075458,
9400ZZLUCWP,Chiswick Park Underground Station,51.494627,-0.267972,
9400ZZLUCWP1,Chiswick Park Underground Station,51.494681,-0.26797,
9400ZZLUCWP2,Chiswick Park Underground Station,51.49471,-0.26807,
9400ZZLUCWR,Canada Water Underground Station,51.497945,-0.049722,
9400ZZLUCWR1,Canada Water Underground Station,51.497954,-0.050269,
9400ZZLUCWR2,Canada Water Underground Station,51.498282,-0.049981,
9400ZZLUCWR3,Canada Water Underground Station,51.497931,-0.049405,
9400ZZLUCXY,Croxley Underground Station,51.647044,-0.441718,
9400ZZLUCXY1,Croxley Underground Station,51.647268,-0.440988,
9400ZZLUCXY2,Croxley Underground Station,51.647295,-0.440972,
9400ZZLUCYD,Chorleywood Underground Station,51.654358,-0.518461,
9400ZZLUCYD1,Chorleywood Underground Station,51.653835,-0.51829,
9400ZZLUCYD2,Chorleywood Underground Station,51.653798,-0.518233,
9400ZZLUCYF,Canary Wharf Underground Station,51.503488,-0.018246,
9400ZZLUCYF1,Canary Wharf Underground Station,51.503594,-0.018141,
9400ZZLUCYF2,Canary Wharf Underground Station,51.503442,-0.018723,
9400ZZLUDBN,Debden Underground Station,51.645386,0.083782,
9400ZZLUDBN1,Debden Underground Station,51.64519,0.084221,
9400ZZLUDBN2,Debden Underground Station,51.645112,0.08403,
9400ZZLUDGE,Dagenham East Underground Station,51.544096,0.166017,
9400ZZLUDGE1,Dagenham East Underground Station,51.544135,0.165384,
9400ZZLUDGE2,Dagenham East Underground Station,51.54415,0.165514,
9400ZZLUDGY,Dagenham Heathway Underground Station,51.541639,0.147527,
9400ZZLUDGY1,Dagenham Heathway Underground Station,51.541639,0.146546,
9400ZZLUDGY2,Dagenham Heathway Underground Station,51.541513,0.146555,
9400ZZLUDOH,Dollis Hill Underground Station,51.551955,-0.239068,
9400ZZLUDOH1,Dollis Hill Underground Station,51.55203,-0.238661,
9400ZZLUDOH2,Dollis Hill Station,51.551985,-0.238663,
9400ZZLUEAC,Elephant & Castle Underground Station,51.494536,-0.100606,
9400ZZLUEAC1,Elephant & Castle Underground Station,51.49581,-0.100985,
9400ZZLUEAC2,Elephant & Castle Underground Station,51.495865,-0.101069,
9400ZZLUEAC3,Elephant & Castle Underground Station,51.495065,-0.100512,
9400ZZLUEAC4,Elephant & Castle Underground Station,51.495011,-0.100529,
9400ZZLUEAE,Eastcote Underground Station,51.576506,-0.397373,
9400ZZLUEAE1,Eastcote Underground Station,51.576594,-0.396519,
9400ZZLUEAE2,Eastcote Underground Station,51.576594,-0.396576,
9400ZZLUEAN,East Acton Underground Station,51.516612,-0.247248,
9400ZZLUEAN1,East Acton Underground Station,51.517124,-0.247877,
9400ZZLUEAN2,East Acton Underground Station,51.517143,-0.247891,
9400ZZLUEBY,Ealing Broadway Underground Station,51.515017,-0.301457,
9400ZZLUEBY1,Ealing Broadway Underground Station,51.515215,-0.301493,
9400ZZLUEBY2,Ealing Broadway Underground Station,51.515213,-0.301349,
9400ZZLUEBY3,Ealing Broadway Underground Station,51.515203,-0.301234,
9400ZZLUEBY4,Ealing Broadway Underground Station,51.5152,-0.301075,
9400ZZLUECM,Ealing Common Underground Station,51.51014,-0.288265,
9400ZZLUECM1,Ealing Common Underground Station,51.509996,-0.288213,
9400ZZLUECM2,Ealing Common Underground Station,51.509959,-0.288185,
9400ZZLUECT,Earl's Court Underground Station,51.492063,-0.193378,
9400ZZLUECT1,Earl's Court Underground Station,51.491773,-0.193836,
9400ZZLUECT2,Earl's Court Underground Station,51.491835,-0.193776,
9400ZZLUECT3,Earl's Court Underground Station,51.491718,-0.193752,
9400ZZLUECT4,Earl's Court Underground Station,51.49178,-0.193663,
9400ZZLUEFY,East Finchley Underground Station,51.587131,-0.165012,
9400ZZLUEFY1,East Finchley Underground Station,51.587256,-0.164963,
9400ZZLUEFY2,East Finchley Underground Station,51.587293,-0.16502,
9400ZZLUEGW,Edgware Underground Station,51.613653,-0.274928,
9400ZZLUEGW1,Edgware Underground Station,51.613537,-0.275004,
9400ZZLUEHM,East Ham Underground Station,51.538948,0.051186,
9400ZZLUEHM1,East Ham Underground Station,51.539335,0.052169,
9400ZZLUEHM2,East Ham Underground Station,51.539361,0.052271,
9400ZZLUEMB,Embankment Underground Station,51.507058,-0.122666,
9400ZZLUEMB1,Embankment Underground Station,51.506603,-0.122886,
9400ZZLUEMB2,Embankment Underground Station,51.506583,-0.122772,
9400ZZLUEMB3,Embankment Underground Station,51.507061,-0.122291,
9400ZZLUEMB4,Embankment Underground Station,51.506998,-0.122308,
9400ZZLUEMB5,Embankment Underground Station,51.507263,-0.122542,
9400ZZLUEMB6,Embankment Underground Station,51.50729,-0.122541,
9400ZZLUEPG,Epping Underground Station,51.69368,0.113767,
9400ZZLUEPG1,Epping Underground Station,51.693509,0.113774,
9400ZZLUEPG2,Epping Underground Station,51.693438,0.113727,
9400ZZLUEPK,Elm Park Underground Station,51.549775,0.19864,
9400ZZLUEPK1,Elm Park Underground Station,51.549633,0.19758,
9400ZZLUEPK2,Elm Park Station,51.54957,0.197577,
9400ZZLUEPY,East Putney Underground Station,51.459205,-0.211,
9400ZZLUEPY1,East Putney Underground Station,51.458732,-0.211249,
9400ZZLUEPY2,East Putney Underground Station,51.458669,-0.211266,
9400ZZLUERB,Edgware Road (Bakerloo) Underground Station,51.520299,-0.17015,
9400ZZLUERB1,Edgware Road (Bakerloo) Underground Station,51.520454,-0.170273,
9400ZZLUERB2,Edgware Road (Bakerloo) Underground Station,51.520488,-0.170185,
9400ZZLUERC,Edgware Road (Circle Line) Underground Station,51.519858,-0.167832,
9400ZZLUERC1,Edgware Road (Circle Line) Underground Station,51.519803,-0.167748,
9400ZZLUERC2,Edgware Road (Circle Line) Underground Station,51.519803,-0.167734,
9400ZZLUERC3,Edgware Road (Circle Line) Underground Station,51.519802,-0.167719,
9400ZZLUERC4,Edgware Road (Circle Line) Underground Station,51.519802,-0.167705,
9400ZZLUESQ,Euston Square Underground Station,51.525604,-0.135829,
9400ZZLUESQ1,Euston Square Underground Station,51.525631,-0.135309,
9400ZZLUESQ2,Euston Square Underground Station,51.525614,-0.135367,
9400ZZLUEUS,Euston Underground Station,51.527999,-0.133785,
9400ZZLUEUS1,Euston Underground Station,51.528055,-0.132182,
9400ZZLUEUS2,Euston Underground Station,51.527824,-0.131846,
9400ZZLUEUS3,Euston Underground Station,51.528344,-0.1323,
9400ZZLUEUS4,Euston Underground Station,51.528239,-0.134193,
9400ZZLUEUS5,Euston Underground Station,51.528186,-0.134239,
9400ZZLUEUS6,Euston Underground Station,51.528089,-0.132066,
9400ZZLUFBY,Fulham Broadway Underground Station,51.480081,-0.195422,
9400ZZLUFBY1,Fulham Broadway Underground Station,51.480444,-0.195062,
9400ZZLUFBY2,Fulham Broadway Underground Station,51.480416,-0.19502,
9400ZZLUFCN,Farringdon Underground Station,51.520252,-0.104913,
9400ZZLUFCN1,Farringdon Underground Station,51.520433,-0.104992,
9400ZZLUFCN2,Farringdon Underground Station,51.52037,-0.104937,
9400ZZLUFCN3,Farringdon Underground Station,51.520344,-0.105558,
9400ZZLUFCN4,Farringdon Underground Station,51.520343,-0.105543,
9400ZZLUFLP,Fairlop Underground Station,51.595618,0.091004,
9400ZZLUFLP1,Fairlop Underground Station,51.596019,0.091224,
9400ZZLUFLP2,Fairlop Underground Station,51.595957,0.091207,
9400ZZLUFPK,Finsbury Park Underground Station,51.564158,-0.106825,
9400ZZLUFPK1,Finsbury Park Underground Station,51.564388,-0.106036,
9400ZZLUFPK2,Finsbury Park Underground Station,51.564356,-0.105749,
9400ZZLUFPK3,Finsbury Park Underground Station,51.564424,-0.106035,
9400ZZLUFPK4,Finsbury Park Underground Station,51.564428,-0.105746,
9400ZZLUFYC,Finchley Central Underground Station,51.600921,-0.192527,
9400ZZLUFYC1,Finchley Central Underground Station,51.600988,-0.19277,
9400ZZLUFYC2,Finchley Central Underground Station,51.600941,-0.19267,
9400ZZLUFYR,Finchley Road Underground Station,51.546825,-0.179845,
9400ZZLUFYR1,Finchley Road Underground Station,51.547173,-0.180264,
9400ZZLUFYR2,Finchley Road Underground Station,51.547182,-0.180278,
9400ZZLUFYR3,Finchley Road Underground Station,51.547173,-0.180249,
9400ZZLUFYR4,Finchley Road Underground Station,51.547172,-0.180235,
9400ZZLUGBY,Gunnersbury Underground Station,51.491803,-0.275267,
9400ZZLUGBY1,Gunnersbury Underground Station,51.491555,-0.275521,
9400ZZLUGBY2,Gunnersbury Station,51.491481,-0.275395,
9400ZZLUGDG,Goodge Street Underground Station,51.520599,-0.134361,
9400ZZLUGDG1,Goodge Street Underground Station,51.520672,-0.134488,
9400ZZLUGDG2,Goodge Street Station,51.520679,-0.134358,
9400ZZLUGFD,Greenford Underground Station,51.542424,-0.34605,
9400ZZLUGFD1,Greenford Underground Station,51.542466,-0.345212,
9400ZZLUGFD2,Greenford Underground Station,51.54235,-0.345274,
9400ZZLUGGH,Grange Hill Underground Station,51.613378,0.092066,
9400ZZLUGGH1,Grange Hill Underground Station,51.61323,0.09229,
9400ZZLUGGH2,Grange Hill Underground Station,51.61323,0.092304,
9400ZZLUGGN,Golders Green Underground Station,51.572259,-0.194039,
9400ZZLUGGN1,Golders Green Underground Station,51.572439,-0.194075,
9400ZZLUGGN2,Golders Green Underground Station,51.572438,-0.194003,
9400ZZLUGHK,Goldhawk Road Underground Station,51.502005,-0.226715,
9400ZZLUGHK1,Goldhawk Road Underground Station,51.501772,-0.226767,
9400ZZLUGHK2,Goldhawk Road Underground Station,51.501763,-0.226753,
9400ZZLUGPK,Green Park Underground Station,51.506947,-0.142787,
9400ZZLUGPK1,Green Park Underground Station,51.506543,-0.142256,
9400ZZLUGPK2,Green Park Underground Station,51.506183,-0.141694,
9400ZZLUGPK3,Green Park Underground Station,51.506163,-0.14158,
9400ZZLUGPK4,Green Park Underground Station,51.507122,-0.14193,
9400ZZLUGPK5,Green Park Underground Station,51.506507,-0.142257,
9400ZZLUGPK6,Green Park Station,51.507115,-0.142045,
9400ZZLUGPS,Great Portland Street Underground Station,51.52384,-0.144262,
9400ZZLUGPS1,Great Portland Street Underground Station,51.523845,-0.144002,
9400ZZLUGPS2,Great Portland Street Underground Station,51.523836,-0.144017,
9400ZZLUGTH,Gants Hill Underground Station,51.576544,0.066185,
9400ZZLUGTH1,Gants Hill Underground Station,51.576565,0.065017,
9400ZZLUGTH2,Gants Hill Station,51.576438,0.065054,
9400ZZLUGTR,Gloucester Road Underground Station,51.494316,-0.182658,
9400ZZLUGTR1,Gloucester Road Underground Station,51.494325,-0.183205,
9400ZZLUGTR2,Gloucester Road Underground Station,51.494305,-0.183105,
9400ZZLUGTR3,Gloucester Road Underground Station,51.494286,-0.183005,
9400ZZLUGTR4,Gloucester Road Underground Station,51.494262,-0.183207,
9400ZZLUGTR5,Gloucester Road Underground Station,51.494233,-0.183079,
9400ZZLUHAI,Highbury & Islington Underground Station,51.54635,-0.103324,
9400ZZLUHAI1,Highbury & Islington Underground Station,51.545557,-0.104337,
9400ZZLUHAI2,Highbury & Islington Underground Station,51.545584,-0.104322,
9400ZZLUHAW,Harrow & Wealdstone Underground Station,51.592268,-0.335217,
9400ZZLUHAW1,Harrow & Wealdstone Underground Station,51.592333,-0.335403,
